neighbourhood,room_type,price,number_of_reviews
Leonidas,Entire home/apt,75,0
Leonidas,Entire home/apt,79,24
Leonidas,Entire home/apt,80,34
Leonidas,Private room,45,7
Leonidas,Entire home/apt,79,33
Leonidas,Entire home/apt,149,13
Leonidas,Private room,39,0
Leonidas,Entire home/apt,79,41
Leonidas,Private room,200,1
Leonidas,Entire home/apt,299,1
Leonidas,Private room,40,270
Leonidas,Private room,63,25
Leonidas,Entire home/apt,89,10
Leonidas,Entire home/apt,395,0
Leonidas,Private room,50,10
Leonidas,Entire home/apt,100,298
Leonidas,Entire home/apt,75,8
Leonidas,Private room,40,1
Leonidas,Entire home/apt,75,4
Leonidas,Entire home/apt,225,6
Leonidas,Entire home/apt,84,18
Leonidas,Private room,120,2
Leonidas,Entire home/apt,135,5
Leonidas,Entire home/apt,175,3
Leonidas,Entire home/apt,300,10
Lower Garden District,Entire home/apt,179,60
Lower Garden District,Entire home/apt,750,0
Lower Garden District,Private room,59,0
Lower Garden District,Entire home/apt,395,43
Lower Garden District,Private room,100,10
Lower Garden District,Entire home/apt,99,15
Lower Garden District,Entire home/apt,150,16
Lower Garden District,Entire home/apt,119,56
Lower Garden District,Entire home/apt,900,0
Lower Garden District,Entire home/apt,275,9
Lower Garden District,Entire home/apt,150,6
Lower Garden District,Entire home/apt,325,1
Lower Garden District,Entire home/apt,138,0
Lower Garden District,Entire home/apt,135,7
Lower Garden District,Entire home/apt,195,25
Lower Garden District,Entire home/apt,999,1
Lower Garden District,Entire home/apt,119,63
Lower Garden District,Entire home/apt,200,35
Lower Garden District,Entire home/apt,182,21
Lower Garden District,Entire home/apt,189,24
Lower Garden District,Entire home/apt,189,49
Lower Garden District,Entire home/apt,125,10
Lower Garden District,Entire home/apt,169,2
Lower Garden District,Entire home/apt,300,43
Lower Garden District,Private room,78,58
Lower Garden District,Entire home/apt,99,24
Lower Garden District,Entire home/apt,800,0
Lower Garden District,Entire home/apt,300,15
Lower Garden District,Entire home/apt,190,46
Lower Garden District,Entire home/apt,330,80
Lower Garden District,Entire home/apt,300,4
Lower Garden District,Entire home/apt,275,38
Lower Garden District,Private room,129,25
Lower Garden District,Entire home/apt,110,37
Lower Garden District,Private room,175,16
Lower Garden District,Private room,135,1
Lower Garden District,Entire home/apt,100,55
Lower Garden District,Entire home/apt,450,0
Lower Garden District,Private room,94,2
Lower Garden District,Entire home/apt,155,34
Lower Garden District,Entire home/apt,750,0
Lower Garden District,Entire home/apt,175,33
Lower Garden District,Entire home/apt,169,1
Lower Garden District,Entire home/apt,330,4
Lower Garden District,Private room,46,86
Lower Garden District,Entire home/apt,116,42
Lower Garden District,Entire home/apt,220,4
Lower Garden District,Entire home/apt,800,45
Lower Garden District,Private room,99,3
Lower Garden District,Entire home/apt,110,55
Lower Garden District,Entire home/apt,100,14
Lower Garden District,Entire home/apt,129,1
Lower Garden District,Entire home/apt,165,3
Lower Garden District,Entire home/apt,175,1
Lower Garden District,Private room,110,2
Lower Garden District,Entire home/apt,874,4
Lower Garden District,Entire home/apt,600,0
Lower Garden District,Private room,125,1
Lower Garden District,Entire home/apt,137,8
Lower Garden District,Entire home/apt,125,0
Lower Garden District,Private room,110,1
Lower Garden District,Entire home/apt,150,53
Lower Garden District,Entire home/apt,125,20
Lower Garden District,Private room,107,13
Lower Garden District,Private room,129,3
Lower Garden District,Entire home/apt,150,39
Lower Garden District,Private room,200,0
Lower Garden District,Private room,120,0
Lower Garden District,Entire home/apt,600,0
Lower Garden District,Entire home/apt,150,77
Lower Garden District,Private room,125,1
Lower Garden District,Entire home/apt,99,23
Lower Garden District,Entire home/apt,130,210
Lower Garden District,Private room,105,13
Lower Garden District,Entire home/apt,165,27
Lower Garden District,Entire home/apt,115,8
Lower Garden District,Entire home/apt,91,91
Lower Garden District,Private room,110,0
Lower Garden District,Entire home/apt,162,9
Lower Garden District,Entire home/apt,120,14
Lower Garden District,Private room,79,30
Lower Garden District,Entire home/apt,119,36
Lower Garden District,Private room,64,11
Lower Garden District,Entire home/apt,150,1
Lower Garden District,Entire home/apt,149,23
Lower Garden District,Private room,85,63
Lower Garden District,Entire home/apt,169,2
Lower Garden District,Entire home/apt,99,26
Lower Garden District,Entire home/apt,115,2
Lower Garden District,Entire home/apt,450,72
Lower Garden District,Entire home/apt,250,12
Lower Garden District,Entire home/apt,129,36
Lower Garden District,Entire home/apt,149,7
Lower Garden District,Entire home/apt,200,0
Lower Garden District,Entire home/apt,100,4
Lower Garden District,Entire home/apt,159,24
Lower Garden District,Entire home/apt,400,1
Lower Garden District,Entire home/apt,179,0
Lower Garden District,Entire home/apt,120,8
Lower Garden District,Entire home/apt,95,51
Lower Garden District,Entire home/apt,890,0
Lower Garden District,Private room,90,11
Lower Garden District,Entire home/apt,89,81
Lower Garden District,Entire home/apt,200,0
Lower Garden District,Private room,125,106
Lower Garden District,Entire home/apt,300,4
Lower Garden District,Entire home/apt,125,15
Lower Garden District,Entire home/apt,499,64
Lower Garden District,Entire home/apt,312,46
Lower Garden District,Entire home/apt,220,13
Lower Garden District,Entire home/apt,59,84
Lower Garden District,Entire home/apt,199,56
Lower Garden District,Entire home/apt,300,7
Lower Garden District,Entire home/apt,101,0
Lower Garden District,Entire home/apt,354,114
Lower Garden District,Entire home/apt,149,9
Lower Garden District,Private room,150,0
Lower Garden District,Entire home/apt,560,1
Lower Garden District,Entire home/apt,133,5
Lower Garden District,Entire home/apt,150,11
Lower Garden District,Entire home/apt,268,0
Lower Garden District,Entire home/apt,200,1
Lower Garden District,Entire home/apt,279,24
Lower Garden District,Entire home/apt,137,6
Lower Garden District,Entire home/apt,98,24
Lower Garden District,Private room,150,0
Lower Garden District,Entire home/apt,120,2
Lower Garden District,Private room,90,134
Lower Garden District,Entire home/apt,165,27
Lower Garden District,Entire home/apt,660,72
Lower Garden District,Entire home/apt,1500,5
Lower Garden District,Entire home/apt,169,16
Lower Garden District,Entire home/apt,200,22
Lower Garden District,Entire home/apt,125,19
Lower Garden District,Entire home/apt,200,39
Lower Garden District,Entire home/apt,100,0
Lower Garden District,Entire home/apt,125,26
Lower Garden District,Entire home/apt,239,17
Lower Garden District,Entire home/apt,140,7
Lower Garden District,Entire home/apt,110,39
Lower Garden District,Entire home/apt,250,0
Lower Garden District,Private room,125,132
Lower Garden District,Entire home/apt,125,14
Lower Garden District,Entire home/apt,200,0
Lower Garden District,Entire home/apt,179,48
Lower Garden District,Entire home/apt,109,30
Lower Garden District,Private room,80,9
Lower Garden District,Entire home/apt,179,3
Lower Garden District,Entire home/apt,134,27
Lower Garden District,Entire home/apt,168,4
Lower Garden District,Entire home/apt,200,0
Lower Garden District,Entire home/apt,300,1
Lower Garden District,Entire home/apt,195,1
Lower Garden District,Entire home/apt,59,33
Lower Garden District,Entire home/apt,200,4
Lower Garden District,Private room,60,60
Lower Garden District,Entire home/apt,150,185
Lower Garden District,Entire home/apt,120,5
Lower Garden District,Private room,139,75
Lower Garden District,Entire home/apt,250,7
Lower Garden District,Private room,80,1
Lower Garden District,Entire home/apt,150,43
Lower Garden District,Entire home/apt,249,34
Lower Garden District,Private room,110,0
Lower Garden District,Private room,78,7
Lower Garden District,Private room,200,1
Lower Garden District,Private room,75,2
Lower Garden District,Entire home/apt,250,2
Lower Garden District,Private room,78,33
Lower Garden District,Private room,71,23
Lower Garden District,Entire home/apt,150,20
Lower Garden District,Entire home/apt,750,0
Lower Garden District,Entire home/apt,165,40
Lower Garden District,Entire home/apt,272,9
Lower Garden District,Entire home/apt,100,107
Lower Garden District,Entire home/apt,400,31
Lower Garden District,Private room,44,40
Lower Garden District,Private room,120,1
Lower Garden District,Private room,50,10
Lower Garden District,Entire home/apt,150,6
Lower Garden District,Private room,80,0
Lower Garden District,Entire home/apt,120,3
Lower Garden District,Entire home/apt,150,1
Lower Garden District,Entire home/apt,160,5
Lower Garden District,Entire home/apt,129,52
Lower Garden District,Entire home/apt,166,16
Lower Garden District,Entire home/apt,190,34
Lower Garden District,Entire home/apt,115,5
Lower Garden District,Entire home/apt,350,1
Lower Garden District,Entire home/apt,775,8
Lower Garden District,Private room,75,119
Lower Garden District,Entire home/apt,1000,0
Lower Garden District,Entire home/apt,175,50
Lower Garden District,Private room,125,2
Lower Garden District,Private room,75,4
Lower Garden District,Private room,70,3
Lower Garden District,Entire home/apt,195,67
Lower Garden District,Private room,89,2
Lower Garden District,Private room,105,0
Lower Garden District,Entire home/apt,300,0
Lower Garden District,Entire home/apt,142,6
Lower Garden District,Entire home/apt,88,31
Lower Garden District,Entire home/apt,850,2
Lower Garden District,Entire home/apt,139,115
Lower Garden District,Entire home/apt,150,3
Lower Garden District,Entire home/apt,189,154
Lower Garden District,Entire home/apt,175,64
Lower Garden District,Entire home/apt,175,7
Lower Garden District,Entire home/apt,250,39
Lower Garden District,Entire home/apt,250,1
Lower Garden District,Entire home/apt,125,41
Lower Garden District,Entire home/apt,325,0
Lower Garden District,Entire home/apt,330,2
Lower Garden District,Entire home/apt,109,24
Lower Garden District,Entire home/apt,125,1
Lower Garden District,Private room,100,30
Lower Garden District,Entire home/apt,130,3
Lower Garden District,Private room,150,1
Lower Garden District,Private room,55,41
Lower Garden District,Entire home/apt,500,1
Lower Garden District,Private room,100,8
Lower Garden District,Private room,79,6
Lower Garden District,Entire home/apt,100,26
Lower Garden District,Entire home/apt,265,12
Lower Garden District,Entire home/apt,122,22
Lower Garden District,Entire home/apt,149,31
Lower Garden District,Entire home/apt,150,30
Lower Garden District,Entire home/apt,295,4
Lower Garden District,Entire home/apt,160,3
Lower Garden District,Entire home/apt,299,0
Lower Garden District,Private room,75,79
Lower Garden District,Entire home/apt,195,2
Lower Garden District,Entire home/apt,250,3
Lower Garden District,Entire home/apt,165,26
Lower Garden District,Entire home/apt,179,0
Lower Garden District,Entire home/apt,119,17
Lower Garden District,Entire home/apt,179,8
Lower Garden District,Private room,175,0
Lower Garden District,Private room,85,14
Lower Garden District,Entire home/apt,129,64
Lower Garden District,Entire home/apt,249,29
Lower Garden District,Entire home/apt,175,28
Lower Garden District,Entire home/apt,80,6
Lower Garden District,Entire home/apt,500,0
Lower Garden District,Entire home/apt,1840,11
Lower Garden District,Private room,129,85
Lower Garden District,Private room,100,6
Lower Garden District,Entire home/apt,99,20
Lower Garden District,Entire home/apt,269,2
Lower Garden District,Private room,58,25
Lower Garden District,Entire home/apt,120,1
Lower Garden District,Entire home/apt,175,17
Lower Garden District,Entire home/apt,750,20
Lower Garden District,Entire home/apt,219,9
Lower Garden District,Entire home/apt,184,0
Lower Ninth Ward,Entire home/apt,100,0
Lower Ninth Ward,Private room,70,0
Lower Ninth Ward,Entire home/apt,125,0
Lower Ninth Ward,Private room,103,6
Lower Ninth Ward,Private room,120,3
Lower Ninth Ward,Entire home/apt,125,43
Lower Ninth Ward,Entire home/apt,475,0
Lower Ninth Ward,Private room,43,3
Lower Ninth Ward,Entire home/apt,240,1
Lower Ninth Ward,Private room,100,8
Lower Ninth Ward,Entire home/apt,100,18
Marigny,Entire home/apt,525,2
Marigny,Entire home/apt,1040,5
Marigny,Private room,100,0
Marigny,Entire home/apt,150,42
Marigny,Entire home/apt,95,66
Marigny,Entire home/apt,139,12
Marigny,Entire home/apt,155,141
Marigny,Private room,89,12
Marigny,Entire home/apt,81,1
Marigny,Entire home/apt,175,4
Marigny,Entire home/apt,475,120
Marigny,Entire home/apt,350,56
Marigny,Private room,89,0
Marigny,Entire home/apt,200,29
Marigny,Entire home/apt,130,89
Marigny,Entire home/apt,850,3
Marigny,Entire home/apt,90,0
Marigny,Entire home/apt,160,57
Marigny,Entire home/apt,185,25
Marigny,Private room,99,6
Marigny,Entire home/apt,125,34
Marigny,Entire home/apt,450,16
Marigny,Entire home/apt,600,33
Marigny,Entire home/apt,160,50
Marigny,Entire home/apt,100,37
Marigny,Entire home/apt,125,34
Marigny,Entire home/apt,350,19
Marigny,Entire home/apt,325,25
Marigny,Entire home/apt,300,145
Marigny,Entire home/apt,400,1
Marigny,Entire home/apt,350,12
Marigny,Private room,119,6
Marigny,Private room,100,0
Marigny,Private room,85,17
Marigny,Entire home/apt,163,107
Marigny,Entire home/apt,149,103
Marigny,Entire home/apt,143,33
Marigny,Entire home/apt,190,3
Marigny,Entire home/apt,150,37
Marigny,Private room,90,8
Marigny,Entire home/apt,175,83
Marigny,Entire home/apt,468,22
Marigny,Private room,119,1
Marigny,Entire home/apt,165,37
Marigny,Entire home/apt,135,0
Marigny,Private room,62,9
Marigny,Entire home/apt,133,3
Marigny,Entire home/apt,99,250
Marigny,Entire home/apt,1500,37
Marigny,Entire home/apt,275,19
Marigny,Shared room,75,8
Marigny,Entire home/apt,200,29
Marigny,Entire home/apt,175,5
Marigny,Entire home/apt,200,47
Marigny,Entire home/apt,69,34
Marigny,Private room,113,9
Marigny,Entire home/apt,500,6
Marigny,Private room,65,17
Marigny,Entire home/apt,100,55
Marigny,Entire home/apt,119,10
Marigny,Private room,279,0
Marigny,Entire home/apt,125,9
Marigny,Entire home/apt,156,52
Marigny,Private room,139,1
Marigny,Entire home/apt,200,23
Marigny,Private room,74,17
Marigny,Entire home/apt,190,13
Marigny,Private room,175,2
Marigny,Entire home/apt,250,2
Marigny,Private room,89,8
Marigny,Entire home/apt,99,20
Marigny,Entire home/apt,350,12
Marigny,Entire home/apt,200,91
Marigny,Entire home/apt,175,19
Marigny,Private room,80,4
Marigny,Entire home/apt,700,0
Marigny,Private room,85,7
Marigny,Private room,60,27
Marigny,Entire home/apt,195,107
Marigny,Entire home/apt,370,3
Marigny,Entire home/apt,220,4
Marigny,Private room,200,0
Marigny,Private room,83,57
Marigny,Entire home/apt,105,11
Marigny,Entire home/apt,110,119
Marigny,Private room,230,5
Marigny,Entire home/apt,75,18
Marigny,Entire home/apt,199,9
Marigny,Entire home/apt,400,33
Marigny,Private room,150,24
Marigny,Private room,160,0
Marigny,Entire home/apt,100,82
Marigny,Entire home/apt,190,5
Marigny,Entire home/apt,129,66
Marigny,Private room,85,33
Marigny,Private room,94,16
Marigny,Entire home/apt,68,39
Marigny,Entire home/apt,75,7
Marigny,Private room,85,266
Marigny,Entire home/apt,800,53
Marigny,Shared room,50,1
Marigny,Entire home/apt,950,21
Marigny,Entire home/apt,110,1
Marigny,Entire home/apt,288,7
Marigny,Entire home/apt,180,0
Marigny,Entire home/apt,250,5
Marigny,Entire home/apt,150,9
Marigny,Entire home/apt,150,6
Marigny,Entire home/apt,150,13
Marigny,Entire home/apt,200,68
Marigny,Entire home/apt,99,41
Marigny,Entire home/apt,195,163
Marigny,Entire home/apt,150,29
Marigny,Entire home/apt,700,0
Marigny,Entire home/apt,130,220
Marigny,Entire home/apt,564,27
Marigny,Entire home/apt,250,5
Marigny,Entire home/apt,180,12
Marigny,Entire home/apt,125,51
Marigny,Private room,85,18
Marigny,Private room,60,5
Marigny,Entire home/apt,105,7
Marigny,Entire home/apt,140,4
Marigny,Private room,83,197
Marigny,Private room,80,3
Marigny,Private room,90,132
Marigny,Entire home/apt,150,76
Marigny,Entire home/apt,200,3
Marigny,Entire home/apt,204,0
Marigny,Entire home/apt,160,19
Marigny,Entire home/apt,135,107
Marigny,Private room,68,0
Marigny,Entire home/apt,275,4
Marigny,Entire home/apt,250,25
Marigny,Entire home/apt,185,7
Marigny,Private room,125,52
Marigny,Entire home/apt,150,0
Marigny,Entire home/apt,105,88
Marigny,Entire home/apt,350,9
Marigny,Entire home/apt,119,67
Marigny,Entire home/apt,139,29
Marigny,Entire home/apt,110,2
Marigny,Private room,90,82
Marigny,Entire home/apt,145,37
Marigny,Entire home/apt,155,57
Marigny,Entire home/apt,130,41
Marigny,Entire home/apt,150,0
Marigny,Private room,85,15
Marigny,Private room,140,8
Marigny,Entire home/apt,475,29
Marigny,Entire home/apt,295,32
Marigny,Entire home/apt,93,24
Marigny,Entire home/apt,200,96
Marigny,Private room,40,358
Marigny,Entire home/apt,200,7
Marigny,Entire home/apt,99,67
Marigny,Entire home/apt,135,79
Marigny,Entire home/apt,156,123
Marigny,Entire home/apt,200,11
Marigny,Entire home/apt,115,174
Marigny,Entire home/apt,140,7
Marigny,Private room,80,21
Marigny,Private room,150,71
Marigny,Entire home/apt,150,30
Marigny,Entire home/apt,89,5
Marigny,Entire home/apt,150,61
Marigny,Entire home/apt,135,40
Marigny,Entire home/apt,120,55
Marigny,Entire home/apt,200,14
Marigny,Entire home/apt,111,80
Marigny,Private room,200,1
Marigny,Entire home/apt,171,82
Marigny,Entire home/apt,250,20
Marigny,Private room,90,10
Marigny,Private room,200,1
Marigny,Private room,99,0
Marigny,Private room,250,1
Marigny,Private room,129,7
Marigny,Entire home/apt,100,0
Marigny,Entire home/apt,125,96
Marigny,Entire home/apt,119,19
Marigny,Entire home/apt,144,3
Marigny,Entire home/apt,160,70
Marigny,Entire home/apt,200,3
Marigny,Entire home/apt,250,0
Marigny,Private room,85,278
Marigny,Entire home/apt,135,20
Marigny,Shared room,150,0
Marigny,Entire home/apt,200,0
Marigny,Entire home/apt,200,0
Marigny,Entire home/apt,295,33
Marigny,Entire home/apt,250,0
Marigny,Private room,85,15
Marigny,Entire home/apt,120,15
Marigny,Private room,100,0
Marigny,Private room,100,0
Marigny,Private room,100,0
Marigny,Private room,100,0
Marigny,Entire home/apt,101,141
Marigny,Private room,160,0
Marigny,Private room,200,94
Marigny,Private room,99,5
Marigny,Private room,200,0
Marigny,Entire home/apt,150,6
Marigny,Private room,149,5
Marigny,Entire home/apt,155,32
Marigny,Entire home/apt,237,28
Marigny,Private room,185,0
Marigny,Private room,100,27
Marigny,Private room,180,0
Marigny,Entire home/apt,145,8
Marigny,Entire home/apt,150,69
Marigny,Entire home/apt,145,37
Marigny,Private room,129,12
Marigny,Entire home/apt,140,231
Marigny,Entire home/apt,135,25
Marigny,Entire home/apt,95,38
Marigny,Entire home/apt,195,76
Marigny,Private room,180,0
Marigny,Private room,85,2
Marigny,Private room,114,4
Marigny,Entire home/apt,600,71
Marigny,Entire home/apt,120,49
Marigny,Entire home/apt,115,18
Marigny,Private room,175,0
Marigny,Private room,199,0
Marigny,Entire home/apt,282,24
Marigny,Private room,180,0
Marigny,Entire home/apt,195,111
Marigny,Entire home/apt,165,56
Marigny,Entire home/apt,118,13
Marigny,Private room,120,27
Marigny,Private room,175,75
Marigny,Entire home/apt,344,30
Marigny,Private room,60,21
Marigny,Private room,95,52
Marigny,Private room,85,20
Marigny,Entire home/apt,150,30
Marigny,Entire home/apt,550,16
Marigny,Entire home/apt,90,8
Marigny,Entire home/apt,575,19
Marigny,Entire home/apt,200,17
Marigny,Private room,175,0
Marigny,Entire home/apt,205,6
Marigny,Entire home/apt,150,17
Marigny,Entire home/apt,135,95
Marigny,Entire home/apt,200,102
Marigny,Entire home/apt,150,29
Marigny,Entire home/apt,131,35
Marigny,Entire home/apt,285,5
Marigny,Private room,250,2
Marigny,Private room,175,0
Marigny,Entire home/apt,105,14
Marigny,Entire home/apt,350,11
Marigny,Entire home/apt,175,26
Marigny,Private room,139,0
Marigny,Entire home/apt,125,31
Marigny,Private room,128,2
Marigny,Entire home/apt,102,132
Marigny,Private room,280,0
Marigny,Private room,66,8
Marigny,Entire home/apt,169,16
Marigny,Entire home/apt,269,91
Marigny,Entire home/apt,249,0
Marigny,Entire home/apt,110,0
Marigny,Entire home/apt,325,32
Marigny,Entire home/apt,450,39
Marigny,Entire home/apt,80,37
Marigny,Entire home/apt,135,49
Marigny,Private room,75,0
Marigny,Entire home/apt,165,63
Marigny,Shared room,50,32
Marigny,Private room,99,59
Marigny,Entire home/apt,220,5
Marigny,Private room,116,6
Marigny,Private room,249,0
Marigny,Entire home/apt,119,0
Marigny,Entire home/apt,164,10
Marigny,Private room,110,109
Marigny,Entire home/apt,446,70
Marigny,Entire home/apt,125,0
Marigny,Entire home/apt,195,82
Marigny,Private room,159,2
Marigny,Private room,99,20
Marigny,Entire home/apt,190,2
Marigny,Private room,80,1
Marigny,Entire home/apt,120,3
Marigny,Entire home/apt,425,10
Marigny,Private room,150,3
Marigny,Entire home/apt,219,7
Marigny,Private room,85,443
Marigny,Entire home/apt,240,7
Marigny,Entire home/apt,104,12
Marigny,Entire home/apt,110,10
Marigny,Private room,95,9
Marigny,Private room,200,0
Marigny,Private room,125,59
Marigny,Entire home/apt,225,110
Marigny,Private room,85,422
Marigny,Entire home/apt,374,1
Marigny,Entire home/apt,165,41
Marigny,Private room,150,1
Marigny,Entire home/apt,750,1
Marigny,Private room,135,1
Marigny,Entire home/apt,125,21
Marigny,Private room,49,4
Marigny,Entire home/apt,110,0
Marigny,Entire home/apt,105,6
Marigny,Entire home/apt,150,9
Marigny,Entire home/apt,145,67
Marigny,Entire home/apt,250,44
Marigny,Entire home/apt,108,1
Marigny,Private room,139,0
Marigny,Entire home/apt,115,17
Marigny,Entire home/apt,169,2
Marigny,Entire home/apt,210,7
Marigny,Private room,76,10
Marigny,Entire home/apt,175,29
Marigny,Entire home/apt,350,28
Marigny,Entire home/apt,369,5
Marigny,Entire home/apt,167,1
Marigny,Private room,45,2
Marigny,Entire home/apt,241,8
Marigny,Entire home/apt,575,15
Marigny,Private room,129,12
Marigny,Entire home/apt,82,124
Marigny,Entire home/apt,129,0
Marigny,Entire home/apt,135,41
Marigny,Entire home/apt,125,34
Marigny,Private room,120,15
Marigny,Entire home/apt,159,20
Marigny,Entire home/apt,299,26
Marigny,Entire home/apt,450,15
Marigny,Private room,99,10
Marigny,Entire home/apt,200,1
Marigny,Entire home/apt,110,92
Marigny,Private room,58,243
Marigny,Entire home/apt,110,108
Marigny,Entire home/apt,215,127
Marigny,Private room,1000,0
Marlyville - Fontainbleau,Entire home/apt,300,30
Marlyville - Fontainbleau,Entire home/apt,89,82
Marlyville - Fontainbleau,Entire home/apt,300,10
Marlyville - Fontainbleau,Entire home/apt,350,2
Marlyville - Fontainbleau,Private room,56,26
Marlyville - Fontainbleau,Private room,100,8
Marlyville - Fontainbleau,Entire home/apt,749,4
Marlyville - Fontainbleau,Entire home/apt,150,3
Marlyville - Fontainbleau,Entire home/apt,135,15
Marlyville - Fontainbleau,Entire home/apt,130,2
Marlyville - Fontainbleau,Entire home/apt,88,124
Marlyville - Fontainbleau,Entire home/apt,220,6
Marlyville - Fontainbleau,Entire home/apt,99,1
Marlyville - Fontainbleau,Entire home/apt,250,1
Marlyville - Fontainbleau,Entire home/apt,75,10
Marlyville - Fontainbleau,Entire home/apt,225,5
Marlyville - Fontainbleau,Entire home/apt,85,9
Marlyville - Fontainbleau,Entire home/apt,140,1
Marlyville - Fontainbleau,Entire home/apt,90,47
Marlyville - Fontainbleau,Entire home/apt,115,0
Marlyville - Fontainbleau,Private room,50,6
Marlyville - Fontainbleau,Entire home/apt,120,18
Marlyville - Fontainbleau,Entire home/apt,225,14
Marlyville - Fontainbleau,Entire home/apt,84,0
Marlyville - Fontainbleau,Shared room,350,3
Marlyville - Fontainbleau,Entire home/apt,125,24
Marlyville - Fontainbleau,Entire home/apt,150,3
Marlyville - Fontainbleau,Entire home/apt,100,114
Marlyville - Fontainbleau,Private room,95,7
Marlyville - Fontainbleau,Entire home/apt,129,8
Marlyville - Fontainbleau,Private room,70,10
Marlyville - Fontainbleau,Entire home/apt,250,6
Marlyville - Fontainbleau,Private room,200,28
Marlyville - Fontainbleau,Entire home/apt,95,18
Marlyville - Fontainbleau,Entire home/apt,64,68
Marlyville - Fontainbleau,Private room,95,60
Marlyville - Fontainbleau,Private room,150,7
Marlyville - Fontainbleau,Entire home/apt,160,5
Marlyville - Fontainbleau,Entire home/apt,400,0
Marlyville - Fontainbleau,Entire home/apt,500,0
Marlyville - Fontainbleau,Entire home/apt,100,24
Marlyville - Fontainbleau,Private room,50,8
Marlyville - Fontainbleau,Entire home/apt,100,35
Marlyville - Fontainbleau,Entire home/apt,120,1
Marlyville - Fontainbleau,Entire home/apt,295,7
Marlyville - Fontainbleau,Entire home/apt,82,35
Marlyville - Fontainbleau,Private room,60,17
Marlyville - Fontainbleau,Entire home/apt,200,4
Marlyville - Fontainbleau,Entire home/apt,176,5
Marlyville - Fontainbleau,Private room,50,37
Marlyville - Fontainbleau,Private room,700,8
Marlyville - Fontainbleau,Entire home/apt,117,10
Marlyville - Fontainbleau,Entire home/apt,99,21
Marlyville - Fontainbleau,Private room,150,4
Marlyville - Fontainbleau,Entire home/apt,110,20
Marlyville - Fontainbleau,Entire home/apt,92,39
Marlyville - Fontainbleau,Entire home/apt,85,7
Marlyville - Fontainbleau,Entire home/apt,89,35
Marlyville - Fontainbleau,Private room,78,2
Marlyville - Fontainbleau,Entire home/apt,100,1
Marlyville - Fontainbleau,Entire home/apt,200,0
Marlyville - Fontainbleau,Private room,54,5
Marlyville - Fontainbleau,Entire home/apt,100,55
Marlyville - Fontainbleau,Entire home/apt,185,7
Marlyville - Fontainbleau,Private room,35,0
Marlyville - Fontainbleau,Private room,55,7
Marlyville - Fontainbleau,Entire home/apt,110,7
Marlyville - Fontainbleau,Entire home/apt,130,8
Marlyville - Fontainbleau,Shared room,300,0
Marlyville - Fontainbleau,Entire home/apt,249,89
Marlyville - Fontainbleau,Entire home/apt,85,3
Marlyville - Fontainbleau,Entire home/apt,99,27
Marlyville - Fontainbleau,Entire home/apt,84,10
Marlyville - Fontainbleau,Entire home/apt,89,0
Marlyville - Fontainbleau,Entire home/apt,77,16
Marlyville - Fontainbleau,Entire home/apt,174,2
Marlyville - Fontainbleau,Entire home/apt,158,13
Marlyville - Fontainbleau,Private room,100,16
Marlyville - Fontainbleau,Entire home/apt,89,16
Mid-City,Entire home/apt,350,46
Mid-City,Entire home/apt,110,22
Mid-City,Private room,63,1
Mid-City,Entire home/apt,250,1
Mid-City,Entire home/apt,80,9
Mid-City,Entire home/apt,280,19
Mid-City,Private room,116,17
Mid-City,Entire home/apt,138,24
Mid-City,Private room,33,27
Mid-City,Private room,75,5
Mid-City,Entire home/apt,240,18
Mid-City,Entire home/apt,115,11
Mid-City,Entire home/apt,250,89
Mid-City,Entire home/apt,550,0
Mid-City,Entire home/apt,97,97
Mid-City,Entire home/apt,395,50
Mid-City,Private room,41,12
Mid-City,Entire home/apt,89,35
Mid-City,Entire home/apt,79,13
Mid-City,Private room,75,11
Mid-City,Entire home/apt,210,19
Mid-City,Entire home/apt,450,42
Mid-City,Private room,60,20
Mid-City,Private room,75,2
Mid-City,Entire home/apt,65,47
Mid-City,Entire home/apt,90,3
Mid-City,Entire home/apt,95,34
Mid-City,Entire home/apt,150,2
Mid-City,Entire home/apt,250,14
Mid-City,Entire home/apt,235,4
Mid-City,Entire home/apt,85,0
Mid-City,Private room,50,59
Mid-City,Private room,60,38
Mid-City,Entire home/apt,285,19
Mid-City,Entire home/apt,75,10
Mid-City,Entire home/apt,575,20
Mid-City,Entire home/apt,74,7
Mid-City,Entire home/apt,79,14
Mid-City,Entire home/apt,84,0
Mid-City,Entire home/apt,99,25
Mid-City,Private room,30,16
Mid-City,Entire home/apt,145,13
Mid-City,Private room,91,94
Mid-City,Entire home/apt,199,16
Mid-City,Entire home/apt,50,0
Mid-City,Entire home/apt,180,20
Mid-City,Shared room,75,3
Mid-City,Entire home/apt,136,7
Mid-City,Entire home/apt,110,18
Mid-City,Private room,60,1
Mid-City,Entire home/apt,90,10
Mid-City,Entire home/apt,50,99
Mid-City,Entire home/apt,200,0
Mid-City,Private room,85,0
Mid-City,Private room,99,5
Mid-City,Private room,60,82
Mid-City,Private room,150,19
Mid-City,Private room,35,2
Mid-City,Entire home/apt,120,0
Mid-City,Entire home/apt,600,0
Mid-City,Entire home/apt,150,36
Mid-City,Entire home/apt,250,19
Mid-City,Entire home/apt,120,16
Mid-City,Private room,100,0
Mid-City,Private room,79,104
Mid-City,Entire home/apt,250,4
Mid-City,Private room,150,2
